customer_id,age,gender,region,annual_income,tenure_months,purchase_frequency_per_month,avg_basket_value,total_spend_12m,recency_days,online_purchase_ratio,returns_rate,loyalty_member,email_open_rate,preferred_category,satisfaction_score,cluster,pca1,pca2
CUST10172,19,Male,Central,35219.83,32,4.6,28.99,1498.07,9,0.828,0.035,0,0.73,Groceries,5.89,0,-1.795758465720592,-2.1746442830463226
CUST10173,34,Female,West,65637.04,19,5.91,143.83,9121.53,14,0.613,0.083,1,0.311,Beauty,5.65,4,0.8781155288624345,-0.5340922690029043
CUST10174,28,Male,East,81911.11,45,1.36,254.69,4530.76,37,0.086,0.077,1,0.183,Electronics,7.9,3,1.0252505960746392,2.1554915669123895
CUST10175,45,Female,North,25149.97,48,2.12,16.76,400.11,57,0.517,0.071,0,0.258,Home & Kitchen,9.41,2,-1.4719030511213678,1.1849558945978438
CUST10176,75,Male,Central,68163.87,33,1.76,187.04,3979.16,55,0.191,0.018,0,0.227,Electronics,3.56,3,1.5683859333686723,3.1072145997957894
CUST10177,37,Female,West,109943.45,60,11.25,155.79,22185.71,13,0.314,0.136,0,0.146,Groceries,6.46,1,3.9091307052895243,-0.6984094177100294
CUST10178,36,Female,South,59050.41,23,6.11,93.6,7277.79,34,0.311,0.046,1,0.154,Electronics,9.89,2,0.5414472776773399,0.6333215322021658
CUST10179,32,Female,Central,30069.76,20,2.58,16.36,530.67,73,0.019,0.016,0,0.549,Home & Kitchen,9.79,2,-1.7082577705643558,1.4850043066071326
CUST10180,28,Male,East,114057.11,34,8.57,167.02,18191.19,10,0.403,0.0,0,0.517,Beauty,8.77,1,3.0078780155931746,-1.3062436459413285
CUST10181,40,Female,West,27144.27,41,1.7,15.75,353.3,33,0.339,0.074,1,0.432,Sports & Outdoors,7.49,4,-1.611991584055429,0.7237395139459867
CUST10182,31,Male,South,57871.33,6,6.5,58.17,3871.98,20,0.542,0.022,1,0.554,Electronics,10.0,2,-0.2856025456339805,-0.9997092575428238
CUST10183,23,Female,North,70034.2,55,4.07,66.19,3595.81,17,0.457,0.0,0,0.629,Apparel,7.91,0,-0.40642543761519506,-0.8654993047424727
CUST10184,56,Female,East,94370.36,15,13.15,167.52,27001.58,14,0.397,0.077,1,0.371,Sports & Outdoors,9.36,1,4.6715935184849435,-1.1530568384396893
CUST10185,44,Male,East,41928.33,75,2.53,230.99,7104.49,66,0.214,0.028,1,0.541,Apparel,10.0,3,0.7630650027569457,1.8016214772472483
CUST10186,38,Male,Central,62564.99,10,3.62,42.55,2068.63,45,0.663,0.067,1,0.651,Apparel,8.7,2,-0.6876191290244219,-0.39678637280999407
CUST10187,19,Female,East,49070.01,42,4.07,69.43,3137.85,9,1.0,0.053,1,0.664,Apparel,7.93,0,-1.1874590853711944,-2.220875460746361
CUST10188,23,Female,Central,31501.39,12,6.62,44.54,3446.32,5,1.0,0.0,0,0.555,Electronics,7.07,0,-1.2956832363056456,-2.448790761170451
CUST10189,36,Male,North,85935.98,16,8.49,142.69,12871.01,15,0.732,0.047,1,0.56,Beauty,5.63,1,1.8355613359141494,-1.6566753115520605
CUST10190,21,Male,Central,27183.05,39,2.43,17.55,561.14,84,0.142,0.134,1,0.683,Groceries,7.11,4,-2.212196991106056,0.9097172235000596
CUST10191,43,Male,West,44825.95,1,3.22,40.86,1814.75,40,0.565,0.011,1,0.549,Apparel,9.51,2,-0.9089867451000804,0.08568797974112219
CUST10192,32,Male,West,63442.83,32,4.27,50.74,2915.65,9,0.729,0.031,1,0.475,Electronics,6.17,0,-0.5057903894743485,-1.0780684278117278
CUST10193,42,Male,Central,55740.57,28,1.26,210.38,3110.6,1,0.023,0.066,1,0.246,Groceries,7.78,3,0.5527021993687667,1.826429992410446
CUST10194,46,Female,South,123595.28,23,10.74,100.06,11742.91,7,0.389,0.039,1,0.398,Home & Kitchen,7.21,1,3.02929880370593,-0.9470301955140547
CUST10195,45,Female,South,73910.22,33,13.24,206.41,34224.0,8,0.755,0.0,1,0.458,Electronics,7.74,1,4.689875083525913,-2.5672835743531737
CUST10196,59,Male,West,84744.13,12,2.57,265.3,7101.53,67,0.175,0.085,0,0.282,Beauty,7.48,3,2.191481946229013,2.8943708316578016
CUST10197,38,Non-binary,Central,60074.21,41,3.31,90.42,3641.16,8,0.415,0.112,1,0.29,Groceries,6.09,4,-0.046945374211589654,0.2790841674920338
CUST10198,39,Male,West,55455.9,26,4.4,101.65,4875.11,41,0.612,0.062,0,0.624,Apparel,6.21,0,-0.09387181120193208,-0.31631978104716985
CUST10199,40,Female,Central,74365.91,12,2.7,76.99,2216.3,90,0.0,0.141,1,0.213,Beauty,6.17,3,-0.06432143548955253,2.7862443350694672
CUST10200,67,Male,Central,95865.54,42,1.73,135.66,2411.74,137,0.489,0.019,0,0.496,Apparel,9.18,3,1.1840500791088284,3.1215280444245725
CUST10201,23,Female,South,29755.64,13,1.4,18.23,290.11,7,0.259,0.088,0,0.347,Electronics,7.62,2,-2.032848094964243,0.21417200017858987
CUST10202,26,Male,East,31628.96,29,3.35,30.72,1059.0,56,0.0,0.062,0,0.44,Beauty,7.53,2,-1.5716551872692193,1.1946149931432046
CUST10203,24,Female,South,63387.62,20,3.42,48.92,1971.79,20,0.439,0.124,0,0.329,Groceries,7.3,4,-0.8437341887409725,-0.08976941662055982
CUST10204,58,Male,Central,82230.6,47,1.62,212.48,3898.59,111,0.004,0.045,0,0.171,Home & Kitchen,5.91,3,1.4874662203400502,4.2099867542249605
CUST10205,49,Female,North,36524.46,25,2.98,19.19,628.78,57,0.295,0.083,1,0.389,Beauty,9.13,2,-1.0198442427900718,1.368702714102322
CUST10206,27,Male,West,38491.91,26,1.15,15.51,232.2,45,0.367,0.08,0,0.262,Beauty,6.92,4,-1.8567637525512863,0.9330512854286004
CUST10207,50,Male,East,46086.13,20,1.32,103.23,1520.77,113,0.365,0.0,1,0.426,Apparel,8.09,3,-0.5905813253472579,2.602542735322504
CUST10208,31,Male,East,34220.37,12,2.38,20.75,546.97,35,0.323,0.058,0,0.436,Apparel,7.58,2,-1.6739216297210928,0.46280913062477963
CUST10209,28,Female,East,37295.89,16,2.07,23.3,545.2,48,0.29,0.021,1,0.262,Beauty,7.81,2,-1.6637572668700578,1.0448792997426637
CUST10210,27,Female,North,34163.58,39,6.8,34.17,2512.74,18,0.965,0.042,1,0.559,Groceries,10.0,0,-1.1752320346200997,-2.0704064509059483
CUST10211,56,Male,Central,82675.55,56,0.94,311.67,4039.31,22,0.356,0.054,0,0.384,Home & Kitchen,8.14,3,2.0144723336893184,1.9845883757522265
CUST10212,60,Female,West,63273.7,49,1.4,229.96,3596.78,102,0.217,0.133,0,0.344,Groceries,7.47,3,1.1073475610254324,3.4750187458953907
CUST10213,49,Male,Central,95710.05,48,5.41,93.95,6109.36,9,0.123,0.052,1,0.31,Beauty,7.72,1,1.607260854961949,0.7715592177711305
CUST10214,20,Male,South,54944.13,51,2.1,262.69,6251.62,62,0.148,0.1,0,0.511,Home & Kitchen,4.87,3,0.3036615049451968,1.4715430759710948
CUST10215,49,Female,South,107232.36,30,9.37,129.91,13949.52,7,0.698,0.008,1,0.728,Electronics,8.95,1,2.826449586633312,-1.879744768236682
CUST10216,43,Female,South,86831.74,50,7.57,178.26,17960.2,17,0.429,0.061,1,0.397,Sports & Outdoors,9.62,1,2.8677634509734795,-0.4349739488258254
CUST10217,29,Female,West,75215.8,34,2.04,224.76,6081.22,105,0.207,0.0,0,0.161,Home & Kitchen,7.48,3,0.7450446673270867,2.8747975780949497
CUST10218,28,Female,East,49573.34,11,0.35,204.84,767.23,70,0.201,0.001,0,0.408,Electronics,6.43,3,-0.6312897988399212,2.143449694597456
CUST10219,37,Male,Central,42092.11,24,3.67,77.55,3762.32,15,0.084,0.048,1,0.333,Home & Kitchen,8.15,2,-0.39767740698140935,0.8470938834985209
CUST10220,61,Female,Central,34500.82,56,2.14,157.92,4350.02,59,0.115,0.061,0,0.359,Electronics,5.88,3,0.4168081490491635,2.5536219058399823
CUST10221,21,Male,Central,30581.56,53,7.59,51.76,4728.4,14,0.785,0.061,0,0.185,Groceries,4.46,4,-0.8932634300109384,-1.3984738280910305
CUST10222,43,Female,South,34885.45,12,2.3,14.83,420.7,65,0.137,0.04,0,0.196,Electronics,7.01,2,-1.2995892923439534,2.0931967606643784
CUST10223,52,Female,South,96931.69,27,10.89,227.66,29499.54,12,0.745,0.0,1,0.137,Electronics,8.62,1,4.9173170823559875,-1.1223731101970453
CUST10224,41,Female,North,92276.61,21,5.51,160.7,9318.51,4,0.511,0.021,0,0.452,Electronics,7.18,1,1.7484834821959416,-0.46536440547512425
CUST10225,46,Male,Central,77787.01,22,13.12,161.93,28379.97,6,0.239,0.049,0,0.493,Apparel,5.42,1,4.129360596496193,-1.557791883240568
CUST10226,41,Female,South,53640.73,43,5.3,97.17,6961.89,22,0.25,0.018,1,0.419,Home & Kitchen,7.82,2,0.47378697040068135,0.3048575034885705
CUST10227,46,Female,North,109844.01,39,7.49,78.75,8113.17,13,0.363,0.083,0,0.159,Home & Kitchen,8.51,1,2.0670180565761247,0.1711661082131844
CUST10228,36,Female,East,49309.73,9,3.78,104.92,5114.33,16,0.694,0.084,1,0.41,Groceries,6.63,0,-0.277844753901746,-0.4850749901846586
CUST10229,48,Female,East,76224.79,23,2.46,206.44,5415.92,130,0.284,0.0,0,0.529,Home & Kitchen,8.05,3,0.9866666074328811,2.862071709602538
CUST10230,49,Male,East,78840.25,30,2.35,236.56,6661.0,23,0.139,0.097,1,0.107,Electronics,8.94,3,1.7763849329430696,2.244547631792257
CUST10231,27,Female,Central,34675.52,8,6.19,42.84,3381.2,9,0.886,0.047,0,0.391,Apparel,7.98,0,-1.104129905927386,-1.6737237072918962
CUST10232,26,Female,South,45521.79,12,6.27,48.61,3209.52,3,0.76,0.09,0,0.615,Home & Kitchen,7.88,0,-0.897215564723233,-1.9492902170055442
CUST10233,22,Male,East,28079.57,39,6.7,46.3,3376.16,14,0.869,0.132,0,0.765,Home & Kitchen,9.07,0,-1.3654514396462183,-2.4357168665393374
CUST10234,37,Male,Central,28027.52,50,1.91,22.58,556.01,33,0.55,0.061,0,0.428,Apparel,8.35,2,-1.6363523611964035,0.2233552305819603
CUST10235,25,Female,West,63195.53,30,2.95,231.64,8481.96,49,0.245,0.084,0,0.0,Electronics,6.49,3,0.85893614183904,1.8628584289285495
CUST10236,37,Male,Central,84021.79,51,12.94,141.01,20332.61,8,0.415,0.049,1,0.415,Home & Kitchen,7.19,1,3.2127077771761865,-1.7289111457211976
CUST10237,31,Female,South,34476.7,51,2.69,24.36,828.91,8,0.371,0.063,0,0.314,Electronics,6.32,4,-1.42718808685894,0.08819820143643027
CUST10238,49,Female,Central,57666.72,46,1.94,255.95,6074.85,26,0.295,0.039,0,0.373,Beauty,7.85,3,1.2491860524771805,1.6069479785068763
CUST10239,42,Female,West,30068.52,32,2.23,17.45,423.12,60,0.445,0.0,0,0.296,Groceries,6.13,2,-1.4968044130570315,1.1906516122782504
CUST10240,27,Male,West,65539.86,21,5.24,57.31,3418.37,6,0.478,0.066,1,0.385,Apparel,7.44,2,-0.3217003059946512,-0.7144920469826314
CUST10241,41,Female,West,59372.31,60,2.53,53.81,1695.81,25,0.416,0.0,1,0.331,Groceries,4.53,4,-0.4418291496007113,0.5982005804361397
CUST10242,26,Male,North,60638.63,4,5.37,73.63,4323.2,15,0.34,0.032,0,0.251,Apparel,5.35,2,-0.25729213605250456,-0.07609691965778123
CUST10243,42,Female,East,99173.16,59,11.87,112.79,14750.57,15,0.244,0.041,1,0.337,Electronics,5.61,1,2.9784706679893267,-0.7548646608495684
CUST10244,34,Non-binary,East,28187.46,32,4.18,24.0,1026.99,78,0.248,0.0,0,0.332,Apparel,7.62,2,-1.4377552605182373,1.340143956405489
CUST10245,48,Non-binary,West,55470.72,42,1.68,60.77,1148.38,46,0.545,0.056,1,0.583,Groceries,9.13,2,-0.5898980717643181,0.6040165177704585
CUST10246,24,Female,South,31277.69,18,7.98,41.74,4563.34,16,0.802,0.064,0,0.5,Groceries,5.1,0,-1.0049080197934315,-1.9844213302773994
CUST10247,38,Male,Central,41865.11,28,4.24,57.92,2733.31,1,0.425,0.028,1,0.457,Electronics,10.0,2,-0.5955321469431123,-0.37404257512482497
CUST10248,36,Female,North,55718.64,39,4.04,47.04,2016.74,24,0.609,0.0,0,0.691,Sports & Outdoors,7.89,0,-0.6942951568252455,-0.8334388245687275
CUST10249,35,Female,North,62345.98,1,5.38,73.29,5382.97,25,0.584,0.041,1,0.228,Apparel,8.6,2,0.06343015662451917,-0.12858235991140382
CUST10250,57,Male,South,101065.87,62,6.38,64.77,4802.86,3,0.817,0.048,1,0.716,Beauty,7.15,1,1.465122795044904,-1.4459826210943678
CUST10251,45,Female,East,105050.06,1,13.64,123.14,18156.98,9,0.189,0.102,0,0.356,Beauty,8.61,1,3.646876683988483,-1.0035016972975255
CUST10252,35,Female,West,48988.52,19,4.84,58.37,3602.43,27,0.185,0.115,1,0.233,Electronics,8.59,2,-0.35774073121329353,0.7752240135476673
CUST10253,57,Male,North,95817.4,24,9.56,124.0,16046.88,12,0.621,0.0,0,0.339,Apparel,7.15,1,3.095310970864199,-0.8358401703097509
CUST10254,40,Female,West,30249.45,9,2.44,20.96,657.34,50,0.051,0.106,1,0.295,Apparel,7.05,2,-1.398961721192792,1.7449355471128576
CUST10255,24,Male,Central,39506.26,21,9.04,46.15,4261.73,29,0.885,0.127,0,0.554,Electronics,4.25,0,-0.8078634608393008,-2.150027374789802
CUST10256,30,Female,Central,61832.6,19,4.32,91.69,4923.88,19,0.449,0.004,1,0.377,Apparel,7.17,2,-0.09955674945913082,-0.1611329077841551
CUST10257,36,Male,South,68433.9,5,0.8,83.69,783.71,107,0.102,0.019,1,0.167,Apparel,8.54,3,-0.6234466505863205,3.1884990640134663
CUST10258,23,Male,North,37034.62,19,8.44,28.85,2875.05,5,0.954,0.105,0,0.688,Beauty,5.8,0,-1.1645219172276036,-2.8897056022929677
CUST10259,23,Female,West,20210.25,61,2.63,7.75,240.54,28,0.432,0.079,1,0.158,Sports & Outdoors,7.22,4,-2.095203289900085,0.362391305154622
CUST10260,36,Male,South,55323.07,41,1.03,203.52,2718.23,56,0.298,0.089,1,0.545,Home & Kitchen,8.27,3,-0.010603503670483455,1.5234288187756875
CUST10261,33,Male,Central,55324.07,10,3.63,74.02,3405.66,4,0.418,0.067,0,0.07,Electronics,9.75,2,-0.3161698571589316,0.41035267071051923
CUST10262,37,Male,Central,28506.16,46,1.12,24.43,292.44,19,0.434,0.054,0,0.5,Home & Kitchen,3.68,4,-1.7380703435793778,0.18213253934352955
CUST10263,23,Male,East,26830.62,21,8.92,42.28,4317.2,25,0.961,0.0,1,0.629,Groceries,7.26,0,-1.111088597011332,-2.535906523575734
CUST10264,36,Male,North,63468.82,17,4.35,63.07,3220.26,31,0.631,0.057,1,0.519,Apparel,8.56,2,-0.32892297463560466,-0.4529016919189566
CUST10265,57,Male,South,64249.12,27,2.2,253.69,7037.52,43,0.415,0.037,1,0.424,Groceries,8.34,3,1.5837539900897872,1.7017074647166839
CUST10266,44,Female,North,45305.65,40,2.02,115.28,2448.89,68,0.427,0.0,0,0.237,Electronics,7.9,2,-0.3670115295474788,1.8209834806254446
CUST10267,51,Female,South,59100.13,43,1.42,269.58,4715.05,107,0.0,0.13,0,0.141,Apparel,7.87,3,1.1976988221903355,4.223001401462739
CUST10268,53,Female,North,102518.25,53,9.27,153.56,18120.78,9,0.807,0.087,0,0.473,Beauty,8.15,1,3.4000572252286796,-1.524997914041345
CUST10269,51,Female,North,83597.06,23,7.25,163.85,16052.91,5,0.577,0.059,0,0.372,Groceries,6.55,1,2.6427121328061713,-0.629250053038833
CUST10270,47,Male,Central,50400.86,39,5.65,69.75,4295.45,23,0.688,0.042,0,0.58,Apparel,5.85,0,0.001697876464589585,-0.7489783404363953
CUST10271,39,Female,West,58803.07,54,3.29,59.37,2094.03,18,0.459,0.042,1,0.266,Electronics,8.52,2,-0.3166214374913207,0.38843504410446084
CUST10272,32,Female,North,50057.93,37,4.08,53.86,2354.83,16,0.397,0.0,1,0.261,Electronics,7.48,2,-0.6415385150234474,0.15152113052733568
CUST10273,44,Female,North,48624.12,11,4.78,64.54,3634.16,22,0.615,0.157,1,0.54,Apparel,8.23,4,-0.32685643298539213,-0.4677776829986377
CUST10274,22,Female,North,28957.73,13,8.06,35.22,3814.21,2,0.955,0.055,0,0.709,Electronics,7.52,0,-1.270348321870156,-2.9635373142344243
CUST10275,21,Female,East,30409.39,22,6.44,46.17,4081.58,12,0.936,0.076,0,0.505,Electronics,6.25,0,-1.312006976015389,-2.1491401607034692
CUST10276,42,Female,Central,55824.78,39,1.66,161.25,2862.43,89,0.0,0.074,1,0.489,Groceries,8.83,3,0.05707386044828013,2.703383241350858
CUST10277,47,Female,East,85896.69,18,2.52,265.13,7669.58,61,0.088,0.07,0,0.325,Groceries,7.48,3,1.9525983738918489,2.5559730563948713
CUST10278,60,Female,South,64304.42,36,2.21,261.8,5972.97,85,0.219,0.008,0,0.307,Apparel,5.4,3,1.6248876100977885,3.1373703029655298
CUST10279,67,Male,West,60314.39,29,1.84,191.42,4500.89,109,0.0,0.055,0,0.167,Groceries,8.26,3,1.2429737288798788,4.314978095592327
CUST10280,30,Female,South,35195.66,30,4.67,57.08,2769.52,43,0.592,0.036,0,0.488,Home & Kitchen,9.67,2,-1.0847177248814277,-0.3304335805575502
CUST10281,62,Female,South,87966.83,35,8.42,232.34,22306.06,7,0.275,0.051,0,0.715,Home & Kitchen,8.01,1,4.146816127840542,-0.49285946433900096
CUST10282,44,Female,West,108710.43,24,7.58,108.06,10881.59,7,0.421,0.056,1,0.638,Home & Kitchen,8.87,1,2.2195317944115236,-1.0030535520305592
CUST10283,23,Female,West,36389.61,8,3.43,22.39,1056.95,65,0.585,0.021,0,0.61,Apparel,8.79,2,-1.893860046114611,-0.24088075838017967
CUST10284,20,Female,West,35567.95,35,3.89,60.98,3186.36,9,0.956,0.016,0,0.575,Home & Kitchen,7.54,0,-1.4726518040393841,-1.9560067931616474
CUST10285,37,Male,Central,35285.93,32,3.07,14.67,552.04,35,0.465,0.001,0,0.445,Sports & Outdoors,7.17,2,-1.4312491640639355,0.19366111869929853
CUST10286,25,Female,North,36806.04,36,6.57,53.01,3814.09,16,0.952,0.036,0,0.608,Groceries,8.98,0,-1.008325862195918,-2.1767442014853646
CUST10287,24,Female,North,31919.74,41,6.95,67.01,5622.84,14,0.76,0.08,0,0.44,Apparel,8.18,0,-0.7457479292983508,-1.6119083398310126
CUST10288,50,Female,West,88335.94,51,9.98,116.87,12877.41,9,0.388,0.031,0,0.533,Groceries,6.25,1,2.5384284453658577,-0.9559904027008305
CUST10289,20,Female,East,40245.93,30,3.63,41.21,1966.58,20,0.93,0.011,0,0.676,Home & Kitchen,7.49,0,-1.6833610716367022,-1.8931960208756455
CUST10290,29,Male,South,38649.6,42,1.93,24.45,605.3,46,0.251,0.067,0,0.406,Home & Kitchen,8.26,2,-1.5803646385949122,0.8732939448455334
CUST10291,26,Female,East,28876.43,68,0.61,15.69,109.54,43,0.33,0.152,0,0.384,Apparel,7.5,4,-2.0831254441391165,0.8042921487989437
CUST10292,31,Male,East,61523.3,41,6.36,62.45,4123.1,34,0.213,0.02,0,0.41,Apparel,7.14,2,-0.008633096892862223,0.16579180291463091
CUST10293,44,Female,East,71086.95,48,10.7,133.04,19589.98,1,0.616,0.124,1,0.428,Electronics,7.8,1,2.726710545959963,-1.761561611702154
CUST10294,38,Male,East,35718.43,54,0.59,18.56,132.66,35,0.236,0.027,1,0.474,Beauty,7.75,2,-1.5603258690180417,1.0024644089260393
CUST10295,25,Male,East,37794.63,28,4.92,50.11,3394.45,9,0.872,0.041,1,0.416,Groceries,8.49,0,-1.1444561463928677,-1.5399646003928573
CUST10296,41,Male,East,74233.26,5,1.61,226.12,4345.52,43,0.126,0.024,0,0.258,Groceries,7.61,3,0.9565005184082694,2.247996322774306
CUST10297,35,Female,South,37907.33,25,3.72,12.49,513.76,35,0.958,0.016,1,0.48,Apparel,7.66,0,-1.5660813886658498,-0.9922429804287345
CUST10298,38,Male,North,73539.97,1,1.88,239.79,5893.51,23,0.274,0.051,0,0.432,Apparel,8.16,3,1.0310799658689733,1.1739409300799575
CUST10299,30,Male,North,34267.3,13,1.12,9.3,120.31,52,0.283,0.09,1,0.251,Sports & Outdoors,8.09,2,-1.909446788278194,1.3118725011492107
CUST10300,40,Male,Central,32947.85,54,1.23,19.27,315.21,66,0.294,0.125,0,0.638,Groceries,7.49,4,-1.6330225690083175,1.0726527273862374
CUST10301,26,Female,East,45939.02,29,5.85,32.14,2289.75,7,0.749,0.048,0,0.67,Apparel,7.92,0,-1.0831956317984757,-1.932500814401256
CUST10302,23,Male,Central,25720.08,52,5.23,58.21,4158.8,21,0.974,0.051,0,0.802,Groceries,9.26,0,-1.425529954969352,-2.3574385729776854
CUST10303,68,Male,North,73480.56,38,1.16,250.19,3426.75,106,0.28,0.057,1,0.462,Apparel,7.68,3,1.550577595165317,3.5091861749790394
CUST10304,62,Male,West,49839.76,34,1.16,296.95,4125.31,76,0.224,0.0,1,0.552,Groceries,6.0,3,1.257549261391465,2.890975343107863
CUST10305,29,Male,North,66396.38,34,3.09,59.89,2356.72,2,0.592,0.032,1,0.458,Home & Kitchen,6.98,0,-0.5777950417343077,-0.7506525097506271
CUST10306,20,Male,East,16359.05,17,6.63,71.74,5172.81,1,0.856,0.086,0,0.409,Beauty,6.25,0,-1.301472260242164,-2.007042632125614
CUST10307,49,Male,West,103302.82,24,8.4,176.04,17464.63,2,0.733,0.135,0,0.484,Apparel,7.73,1,3.2312230703090914,-1.3976194525001573
CUST10308,47,Male,Central,44009.08,53,3.39,135.93,5808.46,44,0.184,0.061,0,0.465,Sports & Outdoors,7.96,3,0.3360887270874584,1.3160818193032406
CUST10309,50,Male,East,78526.28,25,10.98,150.3,20688.63,8,0.899,0.12,0,0.425,Home & Kitchen,7.57,1,3.116133664358528,-2.0574163931012963
CUST10310,21,Female,South,20843.55,24,6.86,57.47,4467.06,10,0.879,0.097,0,0.705,Apparel,6.74,0,-1.3986253354013567,-2.4783891946803203
CUST10311,36,Male,West,34265.79,22,3.33,21.92,897.23,56,0.301,0.016,1,0.282,Groceries,9.71,2,-1.3235134090861076,1.1439508313129947
CUST10312,35,Female,East,32604.75,12,2.54,24.22,655.84,51,0.572,0.067,0,0.615,Sports & Outdoors,10.0,2,-1.6930661726807512,0.009420800157964022
CUST10313,48,Male,South,56825.38,21,5.32,65.01,3956.6,30,0.319,0.055,1,0.443,Apparel,7.99,2,0.19784222354758452,0.4425267689363641
CUST10314,34,Male,Central,64700.37,66,3.34,82.95,3579.52,41,0.464,0.092,0,0.684,Groceries,7.54,4,-0.2514886338110381,-0.12278723904422348
CUST10315,49,Male,North,46936.41,1,1.71,241.16,4805.18,125,0.162,0.101,0,0.31,Apparel,7.11,3,0.5145366972748283,3.6924087758825364
CUST10316,24,Male,Central,35618.74,54,6.97,18.92,1445.22,4,0.719,0.096,0,0.627,Home & Kitchen,8.88,0,-1.2890653374591372,-2.064794664946741
CUST10317,36,Male,North,34687.18,22,2.16,19.14,470.47,64,0.294,0.045,0,0.28,Beauty,7.36,2,-1.5437859344381215,1.4587645075007794
CUST10318,18,Female,East,36180.55,44,2.91,18.1,678.8,66,0.532,0.017,0,0.178,Apparel,7.27,2,-1.9395494781281322,0.6184392670978476
CUST10319,51,Female,West,88567.32,38,13.23,191.37,26879.69,16,0.367,0.036,0,0.594,Home & Kitchen,6.45,1,4.504532543761878,-1.5630067521208677
CUST10320,24,Female,East,38543.45,1,7.33,42.09,3526.01,28,0.854,0.064,0,0.408,Apparel,6.3,0,-1.0562726646187668,-1.5736588483143024
CUST10321,62,Female,East,62946.57,32,1.21,265.54,3886.31,65,0.173,0.099,0,0.526,Home & Kitchen,6.6,3,1.3672596954553975,2.7737297022075644
CUST10322,42,Male,East,76791.19,67,1.94,163.63,3908.46,79,0.187,0.079,0,0.261,Home & Kitchen,6.09,3,0.6924462070586944,2.5151237177195434
CUST10323,58,Male,Central,98048.75,16,10.11,123.44,13349.8,10,0.917,0.143,0,0.907,Apparel,7.54,1,2.6838103341905057,-2.461409149439763
CUST10324,37,Male,West,46575.67,19,5.48,81.78,6016.67,36,0.498,0.0,0,0.572,Electronics,8.01,2,-0.15190887289106259,-0.3867121534580955
CUST10325,32,Female,North,39364.86,50,2.24,363.46,9454.75,88,0.501,0.034,0,0.381,Sports & Outdoors,7.15,3,1.101984238439873,1.9712899311567489
CUST10326,22,Male,South,30181.01,36,4.79,56.01,3246.0,14,0.947,0.0,0,0.661,Apparel,7.05,0,-1.4857391086181504,-2.1148631409159493
CUST10327,30,Female,North,56237.55,1,1.07,248.74,2995.9,92,0.335,0.028,0,0.27,Beauty,9.04,3,0.03651397807184622,2.549165546203416
CUST10328,30,Male,East,42110.19,31,3.01,31.23,1181.64,22,0.833,0.098,0,0.519,Beauty,6.83,0,-1.4901359800116318,-1.0223192489535822
CUST10329,34,Male,Central,109588.95,30,15.06,110.81,22179.44,14,0.623,0.043,1,0.316,Beauty,7.54,1,3.7765804613071596,-2.3803434013145224
CUST10330,46,Non-binary,West,77625.03,1,8.82,179.61,16653.02,1,0.411,0.087,1,0.607,Home & Kitchen,7.52,1,2.631576154759996,-1.122059726775851
CUST10331,51,Female,West,58272.08,46,1.34,219.12,3653.57,76,0.318,0.196,0,0.41,Groceries,4.7,3,0.6339459215409712,2.4378627492688274
CUST10332,20,Female,North,28631.97,1,2.17,28.05,780.81,39,0.02,0.062,0,0.331,Groceries,8.71,2,-1.9631895033615552,1.0897861281138599
CUST10333,36,Female,East,28001.4,40,1.62,12.85,272.13,82,0.524,0.0,0,0.265,Electronics,7.81,2,-1.8512357328630367,1.3916249393366062
CUST10334,33,Male,Central,40650.83,38,2.14,14.97,437.87,41,0.628,0.061,0,0.41,Apparel,7.96,2,-1.5923858379861011,0.0832404826350211
CUST10335,40,Male,North,29278.17,14,0.93,12.0,140.08,41,0.437,0.048,0,0.689,Beauty,9.29,2,-1.862502175747918,0.2982856693133518
CUST10336,46,Non-binary,East,50249.97,1,4.6,34.64,2021.57,37,0.456,0.001,0,0.44,Groceries,6.32,2,-0.5323885432877316,0.2933832669726575
CUST10337,42,Male,North,70951.13,35,1.84,161.25,4057.51,49,0.014,0.0,0,0.335,Apparel,6.63,3,0.6090043300419712,2.2068310948427405
CUST10338,18,Female,South,37184.5,28,9.77,43.01,5284.02,12,0.77,0.121,0,0.72,Groceries,7.03,0,-0.8069713165780702,-2.8122274064757624
CUST10339,35,Male,West,30573.08,53,0.77,34.61,343.31,61,0.413,0.092,0,0.552,Apparel,6.46,4,-1.7965705219885466,0.88602731839274
CUST10340,21,Female,West,29413.51,42,5.17,28.11,1507.41,13,0.927,0.053,0,0.878,Electronics,8.71,0,-1.835095472148813,-2.596707052114496
CUST10341,27,Male,Central,29313.18,28,6.77,58.52,4110.19,2,0.854,0.028,0,0.762,Apparel,6.66,0,-1.0525556408834822,-2.4915652046102608
CUST10342,39,Male,North,29863.48,28,2.95,13.44,531.92,51,0.32,0.015,0,0.148,Apparel,6.63,2,-1.4212850094449154,1.3700642250555246
CUST10343,23,Female,East,47278.61,63,7.22,49.35,4726.14,9,0.961,0.11,0,0.528,Apparel,5.84,0,-0.6685751926587373,-2.3566159087494754
CUST10344,46,Male,East,70123.68,25,7.79,169.46,17879.98,2,0.044,0.053,0,0.409,Apparel,7.65,1,2.6551794649152316,0.05609070428416833
CUST10345,37,Female,Central,92246.98,9,2.81,150.05,4327.75,27,0.076,0.1,1,0.555,Electronics,8.65,3,0.8731221772365548,1.0200304257629809
